boro_ct,tree_count,percent_oncurb,percent_goodhealth,percent_fairhealth,percent_poorhealth,num_species,percent_damaged,borocode,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_SNGPNT
3114202,129,93.02325581395348,90.69767441860465,8.527131782945736,0.7751937984496124,25,14.728682170542635,3,7.8,7.6,25416.0,22.1,6.3,24.8,16.7
3114400,570,96.84210526315789,67.71929824561404,24.56140350877193,7.719298245614035,47,37.719298245614034,3,44.7,23.3,13871.0,33.4,5.3,29.5,25.5
3114600,274,93.43065693430657,79.1970802919708,16.78832116788321,4.014598540145985,40,33.57664233576642,3,29.9,13.2,15865.0,38.1,11.0,27.5,19.1
3115000,199,96.98492462311557,80.40201005025126,14.57286432160804,5.025125628140704,42,35.678391959798994,3,29.5,6.7,17861.0,30.1,7.0,29.7,16.3
3115200,282,97.51773049645391,82.62411347517731,15.24822695035461,2.127659574468085,43,36.87943262411348,3,30.8,9.6,17129.0,28.9,7.9,27.1,15.3
3115600,253,97.23320158102767,86.16600790513834,11.462450592885375,2.3715415019762847,35,24.110671936758894,3,53.5,22.1,11904.0,30.7,8.3,32.7,33.0
3115800,286,100.0,79.37062937062937,14.335664335664335,6.293706293706293,42,31.818181818181817,3,20.0,15.4,23604.0,27.2,11.4,22.0,16.6
3116000,340,91.76470588235294,67.6470588235294,26.176470588235293,6.176470588235294,54,23.235294117647058,3,22.6,8.1,18516.0,24.8,13.8,20.6,15.1
3116200,266,98.87218045112782,69.54887218045113,27.44360902255639,3.007518796992481,44,28.195488721804512,3,26.7,5.6,20259.0,14.5,9.9,22.2,12.3
3116400,277,100.0,89.16967509025271,8.303249097472925,2.527075812274368,38,35.018050541516246,3,24.2,11.0,20562.0,24.8,13.3,25.6,18.0
3116600,214,98.13084112149532,88.78504672897196,9.813084112149532,1.4018691588785046,41,13.08411214953271,3,21.8,11.7,18605.0,17.6,6.1,33.9,20.8
3116800,169,100.0,89.94082840236686,4.733727810650888,5.325443786982248,35,8.284023668639053,3,36.0,5.4,17150.0,23.4,4.9,24.2,21.4
3117000,200,95.0,87.0,11.5,1.5,32,8.5,3,19.5,6.6,12550.0,34.0,6.4,27.1,24.8
3117201,192,100.0,93.75,4.166666666666667,2.0833333333333335,45,12.5,3,18.6,10.6,20645.0,35.3,11.7,24.2,20.8
3117202,243,98.76543209876543,86.83127572016461,9.876543209876543,3.292181069958848,41,17.28395061728395,3,9.1,3.4,23451.0,30.0,13.2,26.4,13.9
3117400,362,99.72375690607734,87.01657458563535,8.287292817679559,4.696132596685083,43,10.497237569060774,3,25.6,6.6,17912.0,19.3,7.0,23.5,11.0
3117601,246,99.59349593495935,88.21138211382114,7.317073170731708,4.471544715447155,36,12.195121951219512,3,23.9,9.3,15543.0,29.6,7.6,29.7,22.5
3117602,175,98.85714285714286,81.71428571428571,15.428571428571429,2.857142857142857,26,21.142857142857142,3,30.1,10.7,15658.0,20.3,7.8,26.9,18.5
3117800,132,97.72727272727273,90.15151515151516,8.333333333333334,1.5151515151515151,29,13.636363636363637,3,24.1,6.7,17345.0,44.5,9.2,25.1,17.0
3118201,160,100.0,86.875,11.25,1.875,29,39.375,3,22.9,5.7,17242.0,23.8,7.4,26.2,22.7
3118202,172,97.09302325581395,94.18604651162791,4.069767441860465,1.744186046511628,36,6.395348837209302,3,25.7,5.0,21600.0,20.1,5.7,27.2,13.6
3118400,274,100.0,75.18248175182482,15.693430656934307,9.124087591240876,32,30.656934306569344,3,26.5,6.9,14529.0,21.9,5.3,23.6,16.1
3118600,198,100.0,72.72727272727273,23.737373737373737,3.5353535353535355,35,12.121212121212121,3,34.7,8.0,15686.0,29.8,6.4,24.9,18.9
3118800,303,96.6996699669967,83.82838283828383,12.211221122112212,3.9603960396039604,43,15.181518151815181,3,24.8,8.3,14465.0,29.5,6.7,20.5,9.9
3119000,142,100.0,89.43661971830986,2.816901408450704,7.746478873239437,31,8.450704225352112,3,41.4,11.6,11397.0,22.6,7.3,30.6,20.5
3119200,263,99.61977186311788,73.38403041825094,20.15209125475285,6.4638783269961975,39,30.418250950570343,3,33.8,7.5,16480.0,24.3,6.5,31.6,19.2
3119400,344,100.0,96.51162790697674,1.744186046511628,1.744186046511628,44,8.430232558139535,3,37.9,12.3,14642.0,23.8,5.8,36.6,34.8
3119600,483,91.09730848861284,89.02691511387164,8.074534161490684,2.898550724637681,54,12.422360248447205,3,24.8,6.5,17247.0,21.6,9.8,25.5,12.5
3119800,325,95.07692307692308,71.07692307692308,25.53846153846154,3.3846153846153846,48,33.84615384615385,3,45.6,10.6,13369.0,31.4,11.4,33.8,31.7
3120000,228,95.6140350877193,89.47368421052632,9.649122807017545,0.8771929824561403,38,17.982456140350877,3,40.0,14.6,14565.0,26.8,7.6,29.5,18.8
3120800,609,97.04433497536945,69.95073891625616,22.660098522167488,7.389162561576355,61,19.376026272577995,3,24.6,11.5,17595.0,15.5,12.5,25.4,20.8
3122000,783,94.50830140485313,78.41634738186463,16.602809706257982,4.980842911877395,60,18.26309067688378,3,20.4,9.7,26680.0,10.9,5.0,27.9,25.5
3150200,425,98.3529411764706,87.29411764705883,9.647058823529411,3.0588235294117645,38,17.647058823529413,3,5.8,3.7,47297.0,9.0,8.0,21.4,5.0
4000100,425,93.88235294117646,81.41176470588235,12.235294117647058,6.352941176470588,30,10.352941176470589,4,9.9,2.5,81358.0,2.1,4.2,13.3,1.7
4000400,203,100.0,63.54679802955665,27.0935960591133,9.35960591133005,36,47.783251231527096,4,13.7,6.7,20722.0,34.1,9.6,22.5,17.4
4000600,230,100.0,84.78260869565217,12.173913043478262,3.0434782608695654,33,38.69565217391305,4,8.1,7.1,23265.0,27.1,6.9,25.5,10.7
4000700,591,98.30795262267344,75.63451776649747,17.766497461928935,6.598984771573604,44,14.720812182741117,4,5.0,6.5,66093.0,4.8,7.7,16.4,2.7
4001000,156,100.0,92.94871794871794,6.410256410256411,0.6410256410256411,28,45.51282051282051,4,14.0,5.8,21563.0,26.3,9.2,22.9,9.4
4001200,287,99.65156794425087,82.22996515679442,15.679442508710801,2.0905923344947737,59,41.81184668989547,4,9.9,3.9,24834.0,18.7,12.8,24.8,6.2
4001400,306,99.67320261437908,76.14379084967321,21.568627450980394,2.287581699346405,38,36.60130718954248,4,4.3,9.7,25059.0,25.1,10.2,19.6,9.4
4001600,168,100.0,92.26190476190476,6.5476190476190474,1.1904761904761905,32,42.857142857142854,4,20.5,8.4,22233.0,20.3,9.3,19.5,16.0
4001800,169,98.22485207100591,92.89940828402366,6.508875739644971,0.591715976331361,23,45.562130177514796,4,13.7,7.3,23258.0,28.7,11.1,25.1,12.6
4001900,477,98.53249475890985,74.84276729559748,19.49685534591195,5.660377358490566,44,12.368972746331236,4,8.7,4.8,80862.0,5.8,5.4,7.1,0.5
4002000,218,100.0,90.8256880733945,8.256880733944953,0.9174311926605505,33,16.972477064220183,4,9.3,6.6,34068.0,24.6,12.2,21.8,12.0
4002200,268,100.0,91.04477611940298,7.462686567164179,1.492537313432836,47,39.92537313432836,4,10.8,10.2,27879.0,19.8,10.7,21.6,12.0
4002400,161,100.0,85.71428571428571,10.559006211180124,3.7267080745341614,43,45.3416149068323,4,13.4,9.6,22456.0,21.6,11.6,18.9,6.9
4002600,165,100.0,90.3030303030303,7.878787878787879,1.8181818181818181,42,44.84848484848485,4,12.7,5.5,25834.0,20.2,8.5,26.5,7.6
4002800,261,100.0,86.20689655172414,11.877394636015326,1.9157088122605364,49,27.203065134099617,4,14.2,7.8,23967.0,22.7,5.4,27.6,15.0
4003000,150,99.33333333333333,86.0,11.333333333333334,2.6666666666666665,30,30.0,4,29.1,14.2,20698.0,24.5,13.0,29.6,15.0
4003100,131,99.23664122137404,78.62595419847328,12.977099236641221,8.396946564885496,33,44.274809160305345,4,15.0,3.1,30529.0,15.2,5.0,16.2,3.3
4003200,129,98.44961240310077,81.3953488372093,13.953488372093023,4.651162790697675,28,63.565891472868216,4,16.9,12.1,19614.0,18.8,8.6,22.7,12.4
4003300,401,94.2643391521197,79.30174563591022,17.456359102244388,3.2418952618453867,43,27.930174563591024,4,21.9,5.9,36256.0,11.6,7.1,12.1,4.9
4003400,241,84.23236514522821,81.32780082987551,13.278008298755188,5.394190871369295,29,38.58921161825726,4,16.3,11.3,23219.0,22.6,10.1,25.1,6.5
4003600,190,100.0,82.10526315789474,14.736842105263158,3.1578947368421053,34,48.421052631578945,4,7.4,7.2,23216.0,17.4,10.0,25.2,11.5
4003800,169,100.0,80.4733727810651,15.384615384615385,4.1420118343195265,25,49.70414201183432,4,17.1,9.3,22914.0,25.1,11.0,25.6,21.2
4003900,48,100.0,83.33333333333333,8.333333333333334,8.333333333333334,13,25.0,4,30.4,15.5,21987.0,22.4,11.0,16.9,13.9
4004001,220,100.0,90.9090909090909,7.2727272727272725,1.8181818181818181,25,37.72727272727273,4,15.4,8.0,20458.0,30.6,11.2,22.4,16.8
4004002,107,100.0,71.02803738317758,19.626168224299064,9.345794392523365,18,49.532710280373834,4,23.4,8.8,21648.0,27.1,6.0,20.0,7.7
4004200,206,91.74757281553399,80.09708737864078,16.990291262135923,2.912621359223301,27,54.36893203883495,4,22.9,14.2,18207.0,25.5,7.0,26.9,13.1
4004401,356,96.62921348314607,84.8314606741573,13.48314606741573,1.6853932584269662,27,33.98876404494382,4,28.6,9.0,17897.0,30.1,10.0,25.6,7.7
4004500,228,100.0,85.96491228070175,10.526315789473685,3.508771929824561,20,25.43859649122807,4,7.9,7.3,44547.0,13.7,23.6,13.5,1.8
4004700,111,100.0,91.89189189189189,5.405405405405405,2.7027027027027026,19,45.945945945945944,4,23.8,13.0,21423.0,23.0,14.0,21.5,12.8
4005100,135,100.0,85.18518518518519,12.592592592592593,2.2222222222222223,27,41.48148148148148,4,30.5,15.3,22983.0,24.1,5.6,17.8,3.0
4005200,139,100.0,90.64748201438849,7.913669064748201,1.4388489208633093,22,23.741007194244606,4,14.9,9.1,21867.0,25.6,8.5,21.2,10.7
4005300,223,100.0,83.40807174887892,13.90134529147982,2.690582959641256,39,31.390134529147982,4,9.1,6.9,36399.0,5.3,8.5,12.6,1.0
4005400,731,97.94801641586868,88.37209302325581,10.12311901504788,1.5047879616963065,40,36.66210670314638,4,17.0,9.8,24035.0,20.2,9.5,22.1,6.2
4005500,179,96.08938547486034,83.24022346368714,13.966480446927374,2.793296089385475,33,32.960893854748605,4,17.4,6.3,27909.0,12.1,10.9,12.9,4.6
4005700,259,95.75289575289575,84.94208494208495,13.8996138996139,1.1583011583011582,36,44.4015444015444,4,24.4,9.7,34376.0,15.2,6.6,13.2,6.7
4005900,172,100.0,86.04651162790698,10.465116279069768,3.488372093023256,31,20.348837209302324,4,8.2,6.3,38360.0,16.5,14.3,10.5,3.1
4006100,210,99.52380952380952,81.42857142857143,15.714285714285714,2.857142857142857,26,38.095238095238095,4,15.3,6.9,42388.0,10.6,15.2,7.7,0.5
4006201,349,95.41547277936962,97.42120343839541,2.292263610315186,0.28653295128939826,27,5.730659025787966,4,13.5,11.2,36221.0,14.3,25.1,18.0,4.3
4006202,592,94.42567567567568,88.17567567567568,10.81081081081081,1.0135135135135136,53,17.736486486486488,4,18.0,8.0,27462.0,22.1,14.5,24.4,17.8
4006300,273,100.0,76.55677655677655,20.146520146520146,3.2967032967032965,39,50.18315018315018,4,16.1,4.9,41495.0,11.6,12.0,10.4,3.2
4006501,131,100.0,88.54961832061069,8.396946564885496,3.053435114503817,24,50.38167938931298,4,12.1,1.8,43626.0,12.0,10.1,9.4,2.8
4006502,246,100.0,85.36585365853658,11.788617886178862,2.845528455284553,33,40.65040650406504,4,10.2,6.1,39083.0,17.9,6.8,13.5,7.0
4006900,223,99.55156950672645,81.16591928251121,13.004484304932735,5.829596412556054,37,26.457399103139014,4,13.4,10.4,29919.0,18.1,17.0,10.3,1.4
4007100,206,100.0,84.46601941747574,14.077669902912621,1.4563106796116505,32,40.29126213592233,4,16.4,3.8,44097.0,13.2,10.2,9.3,3.0
4007500,136,96.32352941176471,91.17647058823529,5.882352941176471,2.9411764705882355,20,26.470588235294116,4,10.0,5.0,40236.0,10.2,15.8,12.0,1.5
4007700,134,98.50746268656717,70.8955223880597,23.134328358208954,5.970149253731344,28,31.34328358208955,4,13.9,3.4,39684.0,13.2,6.0,13.3,0.8
4007900,145,100.0,75.86206896551724,18.620689655172413,5.517241379310345,29,43.44827586206897,4,19.0,4.5,31117.0,27.5,9.5,18.4,10.3
4008100,89,87.64044943820225,71.91011235955057,17.97752808988764,10.112359550561798,19,34.831460674157306,4,13.0,9.2,38607.0,19.6,3.7,22.2,4.7
4008300,236,93.64406779661017,87.71186440677967,8.474576271186441,3.8135593220338984,33,36.016949152542374,4,16.9,5.7,28386.0,16.6,4.2,22.5,5.1
4008500,95,100.0,77.89473684210526,16.842105263157894,5.2631578947368425,22,62.10526315789474,4,24.3,13.6,19509.0,22.5,7.7,26.8,12.6
4008600,405,99.75308641975309,78.27160493827161,18.51851851851852,3.2098765432098766,39,50.864197530864196,4,8.8,12.6,25554.0,21.7,8.4,22.9,8.5
4008800,425,95.76470588235294,88.94117647058823,10.352941176470589,0.7058823529411765,38,33.64705882352941,4,4.6,10.4,30238.0,19.1,8.2,29.0,9.0
4009100,135,99.25925925925925,75.55555555555556,16.296296296296298,8.148148148148149,26,37.77777777777778,4,12.7,7.7,40475.0,13.5,17.2,10.7,3.4
4009400,119,99.15966386554622,74.78991596638656,21.008403361344538,4.201680672268908,23,57.142857142857146,4,15.3,11.1,21678.0,27.8,8.8,22.7,13.2
4009500,256,96.875,64.84375,28.125,7.03125,36,40.625,4,13.8,7.7,35715.0,12.8,14.4,18.1,5.7
4009600,247,100.0,76.11336032388664,20.647773279352226,3.2388663967611335,32,59.91902834008097,4,8.5,8.4,23362.0,21.5,9.0,21.8,4.2
4009700,275,100.0,71.63636363636364,23.272727272727273,5.090909090909091,34,30.545454545454547,4,4.5,4.1,43358.0,13.3,10.4,15.4,4.2
4009800,98,95.91836734693878,69.38775510204081,23.46938775510204,7.142857142857143,20,44.89795918367347,4,25.6,14.7,17616.0,34.3,12.0,24.2,12.4
4010000,268,99.6268656716418,90.67164179104478,7.462686567164179,1.8656716417910448,37,47.014925373134325,4,23.8,9.4,23913.0,32.4,5.7,21.1,21.9
4010100,255,98.82352941176471,81.96078431372548,16.07843137254902,1.9607843137254901,28,47.84313725490196,4,15.0,6.1,42330.0,12.9,11.5,14.5,0.6
4010200,218,98.62385321100918,79.35779816513761,17.431192660550458,3.2110091743119265,19,47.706422018348626,4,7.5,17.6,20190.0,26.9,8.3,20.4,11.2
4010300,312,100.0,86.85897435897436,12.179487179487179,0.9615384615384616,41,53.52564102564103,4,11.9,2.9,35435.0,12.9,15.5,13.5,2.2
4010400,136,100.0,89.70588235294117,9.558823529411764,0.7352941176470589,28,35.294117647058826,4,11.0,9.4,27550.0,23.5,11.2,13.5,4.5
4010500,340,100.0,88.23529411764706,7.9411764705882355,3.823529411764706,35,27.941176470588236,4,19.7,12.0,26627.0,18.5,15.7,20.9,10.3
4010600,147,100.0,80.95238095238095,14.285714285714286,4.761904761904762,26,41.49659863945578,4,19.0,12.6,18748.0,23.2,12.3,19.5,4.8
4010800,155,100.0,72.90322580645162,19.35483870967742,7.741935483870968,27,27.096774193548388,4,13.0,6.3,18201.0,23.3,9.7,23.7,12.1
4011000,145,100.0,86.20689655172414,9.655172413793103,4.137931034482759,31,31.03448275862069,4,22.8,10.5,18342.0,41.1,6.7,25.7,16.2
4011100,217,100.0,87.09677419354838,9.67741935483871,3.225806451612903,35,34.10138248847926,4,9.8,7.0,37088.0,12.8,9.8,18.9,3.1
4011200,117,94.87179487179488,66.66666666666667,23.076923076923077,10.256410256410257,26,35.042735042735046,4,24.4,14.3,19105.0,31.8,17.4,18.6,7.6
4011300,238,100.0,71.84873949579831,23.949579831932773,4.201680672268908,36,47.05882352941177,4,10.1,9.5,33790.0,13.8,8.3,13.7,5.0
4011400,42,97.61904761904762,78.57142857142857,19.047619047619047,2.380952380952381,13,52.38095238095238,4,18.8,12.0,17338.0,34.7,10.9,35.0,13.7
4011500,200,98.0,67.5,31.0,1.5,34,33.5,4,7.6,3.5,42508.0,10.6,9.5,6.8,1.0
4011600,162,95.06172839506173,88.88888888888889,8.641975308641975,2.4691358024691357,34,33.333333333333336,4,11.2,5.8,23103.0,31.5,12.4,17.6,7.7
4011700,166,99.39759036144578,77.71084337349397,18.674698795180724,3.6144578313253013,24,40.963855421686745,4,9.4,4.0,35772.0,19.7,9.8,8.8,2.1
4011800,181,100.0,63.53591160220994,23.756906077348066,12.707182320441989,28,39.226519337016576,4,20.0,7.1,18081.0,27.6,6.2,26.4,12.3
4011900,148,100.0,86.48648648648648,9.45945945945946,4.054054054054054,23,63.513513513513516,4,14.0,7.8,36208.0,13.5,11.4,11.7,3.3
4012000,193,100.0,85.49222797927462,10.880829015544041,3.626943005181347,22,32.12435233160622,4,32.0,8.3,23153.0,30.5,6.0,20.7,13.2
4012100,246,100.0,89.4308943089431,8.536585365853659,2.032520325203252,45,40.65040650406504,4,10.2,5.4,32274.0,20.6,11.3,12.2,4.7
4012200,315,100.0,89.52380952380952,6.984126984126984,3.492063492063492,54,47.301587301587304,4,18.7,8.3,20807.0,33.1,11.6,23.7,14.3
4012301,724,95.99447513812154,82.87292817679558,13.121546961325967,4.005524861878453,46,48.20441988950276,4,8.0,7.6,41081.0,11.4,8.8,13.1,1.6
4012400,213,100.0,84.50704225352112,11.267605633802816,4.225352112676056,40,32.394366197183096,4,19.9,6.6,19583.0,24.6,5.9,28.2,14.4
4012500,112,89.28571428571429,84.82142857142857,12.5,2.6785714285714284,24,36.607142857142854,4,9.2,7.9,30648.0,14.0,9.5,10.1,1.4
4012601,130,100.0,79.23076923076923,19.23076923076923,1.5384615384615385,32,32.30769230769231,4,15.7,11.1,19463.0,21.0,4.2,26.9,15.4
4012602,164,100.0,90.2439024390244,7.317073170731708,2.4390243902439024,30,23.170731707317074,4,15.4,7.0,22457.0,32.6,10.5,23.6,9.2
4012800,240,100.0,82.5,13.75,3.75,35,31.25,4,13.7,7.5,26304.0,17.1,10.7,28.0,9.3
4013000,302,100.0,86.42384105960265,10.596026490066226,2.980132450331126,61,30.794701986754966,4,10.3,6.9,28377.0,12.5,10.8,19.8,10.1
4013200,278,99.64028776978417,81.29496402877697,14.388489208633093,4.316546762589928,47,37.410071942446045,4,18.0,6.2,24304.0,19.8,9.5,28.4,6.7
4013400,198,100.0,77.77777777777777,16.666666666666668,5.555555555555555,35,50.505050505050505,4,17.8,7.3,32842.0,8.2,12.4,21.5,2.1
4013500,232,97.41379310344827,85.34482758620689,9.913793103448276,4.741379310344827,42,37.06896551724138,4,3.5,7.3,35808.0,18.8,21.2,17.3,6.3
4013600,188,97.34042553191489,72.34042553191489,22.340425531914892,5.319148936170213,36,39.8936170212766,4,9.0,4.6,39029.0,8.5,18.9,13.5,1.2
4013700,151,96.02649006622516,84.76821192052981,11.258278145695364,3.9735099337748343,40,48.34437086092715,4,14.7,5.6,36729.0,7.8,10.1,21.0,6.9
4013800,237,99.15611814345992,65.82278481012658,24.89451476793249,9.282700421940929,38,36.70886075949367,4,14.9,3.2,29908.0,13.9,12.3,27.3,10.0
4014000,321,97.81931464174455,80.06230529595015,13.707165109034268,6.230529595015576,46,41.74454828660436,4,7.3,3.9,33920.0,10.0,9.2,26.8,5.8
4014100,120,91.66666666666667,77.5,16.666666666666668,5.833333333333333,28,30.0,4,12.5,8.0,30730.0,15.0,7.4,14.0,4.5
4014201,261,98.08429118773947,87.73946360153256,10.727969348659004,1.5325670498084292,33,47.89272030651341,4,21.1,12.2,18031.0,32.5,6.1,25.4,13.9
4014202,282,99.29078014184397,82.26950354609929,12.056737588652481,5.673758865248227,34,41.48936170212766,4,22.8,8.6,19826.0,31.9,17.6,18.1,7.4
4014300,157,100.0,85.98726114649682,12.738853503184714,1.2738853503184713,30,50.318471337579616,4,13.5,6.2,31416.0,14.9,9.1,14.1,6.8
4014400,217,99.07834101382488,87.09677419354838,8.755760368663594,4.147465437788019,46,31.797235023041473,4,18.2,8.1,18488.0,33.3,10.0,24.5,10.1
4014500,146,100.0,80.82191780821918,14.383561643835616,4.794520547945205,27,23.972602739726028,4,15.0,12.0,31815.0,13.7,17.9,15.1,1.8
4014700,216,99.53703703703704,87.96296296296296,11.574074074074074,0.46296296296296297,37,38.425925925925924,4,6.1,7.8,36984.0,16.1,14.3,11.6,7.5
4014900,210,99.04761904761905,81.42857142857143,14.285714285714286,4.285714285714286,35,29.523809523809526,4,6.0,7.1,37586.0,21.0,12.6,12.7,4.7
4015000,162,100.0,71.60493827160494,19.135802469135804,9.25925925925926,36,29.012345679012345,4,12.2,6.0,21523.0,29.2,13.0,16.8,4.0
4015100,182,87.91208791208791,85.16483516483517,11.538461538461538,3.2967032967032965,37,29.12087912087912,4,15.0,7.2,39263.0,11.9,13.3,5.7,4.2
4015200,99,100.0,56.56565656565657,39.39393939393939,4.040404040404041,17,41.41414141414141,4,18.9,7.4,19867.0,25.9,8.9,19.4,8.7
4015300,127,92.91338582677166,79.5275590551181,15.748031496062993,4.724409448818897,32,43.30708661417323,4,14.3,5.1,40104.0,13.5,12.3,10.5,4.6
4015400,117,100.0,58.11965811965812,35.8974358974359,5.982905982905983,24,38.46153846153846,4,16.5,10.8,21078.0,27.2,11.9,17.1,5.4
4015500,193,97.92746113989638,88.60103626943005,7.772020725388601,3.626943005181347,26,34.196891191709845,4,12.5,4.7,38943.0,15.6,9.3,11.7,3.6
4015600,175,100.0,69.14285714285714,21.142857142857142,9.714285714285714,40,23.428571428571427,4,11.7,8.7,20966.0,28.2,8.4,21.0,9.6
4015700,153,88.23529411764706,84.9673202614379,13.071895424836601,1.9607843137254901,12,39.21568627450981,4,23.8,6.1,29649.0,17.7,6.9,17.2,7.0
4015801,241,99.1701244813278,75.51867219917013,20.33195020746888,4.149377593360996,37,30.29045643153527,4,16.4,10.0,20103.0,23.3,7.3,28.3,16.8
4015802,226,99.5575221238938,69.46902654867256,23.893805309734514,6.6371681415929205,38,33.1858407079646,4,10.4,12.8,22733.0,33.6,13.0,14.0,9.1
4015900,247,99.19028340080972,81.78137651821862,14.17004048582996,4.048582995951417,39,34.008097165991906,4,23.4,6.9,28136.0,12.7,14.8,14.6,1.9
4016100,104,100.0,89.42307692307692,5.769230769230769,4.8076923076923075,20,35.57692307692308,4,19.5,11.9,23627.0,20.6,10.2,17.8,13.8
4016300,204,98.52941176470588,86.27450980392157,10.784313725490197,2.9411764705882355,17,33.8235294117647,4,27.9,10.8,19738.0,41.9,24.2,14.2,6.4
4016400,132,100.0,82.57575757575758,15.151515151515152,2.272727272727273,38,27.272727272727273,4,7.7,9.4,21637.0,24.2,9.1,23.6,7.8
4016600,189,100.0,81.48148148148148,17.46031746031746,1.0582010582010581,27,34.39153439153439,4,13.3,9.1,22838.0,30.2,8.5,22.8,11.8
4016800,256,99.21875,90.625,7.03125,2.34375,32,42.578125,4,12.1,7.4,28197.0,28.7,10.7,17.7,8.6
4016900,509,100.0,72.29862475442043,23.575638506876228,4.12573673870334,28,30.25540275049116,4,6.8,4.2,35350.0,11.4,14.6,17.7,1.7
